contract,paths,time
11076,8,33.846615
11077,8,4.686901
11078,8,6.182727
11079,8,33.361584
11080,8,36.979375
11081,8,36.263742
11082,8,33.998654
11083,8,33.956261
11084,8,0.402350
11085,8,34.724139
11086,8,140.618842
11087,8,33.625817
11088,8,75.483978
11089,8,0.170773
11090,8,34.583147
11091,8,34.643471
11092,8,35.147110
11093,8,34.382991
11094,8,36.856046
11095,8,34.161091
11096,8,34.354615
11097,8,34.391935
11098,8,25.181649
11099,8,37.175211
11100,8,34.026371
11101,8,33.833813
11102,8,34.270867
11103,8,35.262521
11104,8,33.428630
11105,8,34.424484
11106,8,34.711991
11107,8,34.036728
11108,8,34.315938
11109,8,34.565807
11110,8,0.191761
11111,8,3.446034
11112,8,34.640440
11113,8,0.254246
11114,8,443.997485
11115,8,34.772691
11116,8,73.873462
11117,8,33.096449
11118,8,488.584362
11119,8,33.210394
11120,8,3.346437
11121,8,33.712798
11122,8,0.141361
11123,8,34.253998
11124,8,34.220243
11125,8,34.310849
11126,8,33.630642
11127,8,33.593277
11128,8,34.222130
11129,8,36.147451
11130,8,0.383430
11131,8,34.705287
11132,8,34.126591
11133,8,34.398981
11134,8,35.928866
11135,8,33.699713
11136,8,34.440399
11137,8,34.706680
11138,8,33.595896
11139,8,34.446656
11140,8,35.940818
11141,8,33.187075
11142,8,34.288148
11143,8,34.376853
11144,8,0.169339
11145,8,31.883440
11146,8,0.384627
11147,8,34.077576
11148,8,34.056836
11149,8,34.158853
11150,8,34.209705
11151,8,5.828843
11152,8,32.351412
11153,8,34.105804
11154,8,34.918301
11155,8,35.046181
11156,8,0.264812
11157,8,37.870811
11158,8,0.193823
11159,8,37.186984
11160,8,0.155384
11161,8,33.377255
11162,8,33.245554
11163,8,33.844522
11164,8,34.084954
11165,8,37.025125
11166,8,34.954259
11167,8,33.793367
11168,8,34.387601
11169,8,33.933535
11170,8,0.435167
11171,8,33.852233
11172,8,34.230497
11173,8,33.887436
11174,8,34.002657
11175,8,33.437291
11176,8,35.901909
11177,8,0.415926
11178,8,37.275218
11179,8,33.941517
11180,8,33.203796
11181,8,0.182436
11182,8,33.676524
11183,8,33.522013
11184,8,34.829892
11185,8,35.289247
11186,8,36.370918
11187,8,33.938110
11188,8,33.524642
11189,8,0.453129
11190,8,41.226755
11191,8,33.616482
11192,8,20.674131
11193,8,0.180633
11194,8,33.879348
11195,8,34.984699
11196,8,34.056483
11197,8,35.330638
11198,8,0.222579
11199,8,33.212420
11200,8,35.351774
11201,8,34.389582
11202,8,29.637004
11203,8,125.412369
11204,8,33.383931
11205,8,34.486115
11206,8,34.054482
11207,8,34.022200
11208,8,2681.795175
11209,8,33.149939
11210,8,33.592663
11211,8,33.279230
11212,8,34.402069
11213,8,34.053848
11214,8,33.600757
11215,8,37.543889
11216,8,34.197244
11217,8,35.249109
11218,8,34.008600
11219,8,0.204473
11220,8,33.710608
11221,8,34.594310
11222,8,34.014213
11223,8,33.928490
11224,8,34.756899
11225,8,33.413021
11226,8,33.808408
11227,8,34.545164
11228,8,3.361703
11229,8,34.333380
11230,8,0.288758
11231,8,34.087955
11232,8,33.593663
11233,8,33.117369
11234,8,33.883236
11235,8,25.186813
11236,8,0.182071
11237,8,34.771571
11238,8,34.336879
11239,8,193.059854
11240,8,33.973527
11241,8,37.017691
11242,8,34.158174
11243,8,0.229926
11244,8,34.163253
11245,8,34.501335
11246,8,34.181524
11247,8,33.942651
11248,8,34.133064
11249,8,34.096449
11250,8,36.826499
11251,8,33.957323
11252,8,34.007415
11253,8,0.191926
11254,8,33.649908
11255,8,223.571282
11256,8,34.159019
11257,8,34.092472
11258,8,34.005471
11259,8,33.517257
11260,8,33.971857
11261,8,0.322680
11262,8,33.771325
11263,8,34.336556
11264,8,33.907022
11265,8,37.215012
11266,8,34.068337
11267,8,32.889835
11268,8,34.658658
11269,8,34.912667
11270,8,38.093590
11271,8,34.709994
11272,8,35.264206
11273,8,33.386901
11274,8,0.273167
11275,8,35.253680
11276,8,34.054457
11277,8,21.191125
11278,8,34.249491
11279,8,33.661437
11280,8,33.727627
11281,8,35.434432
11282,8,34.648030
11283,8,0.153113
11284,8,35.078107
11285,8,34.749806
11286,8,34.271877
11287,8,34.341313
11288,8,34.105239
11289,8,0.254878
11290,8,33.940775
11291,8,36.523292
11292,8,33.494442
11293,8,36.487436
11294,8,34.274056
11295,8,3.342869
11296,8,33.733669
11297,8,191.704907
11298,8,36.134186
11299,8,34.297819
11300,8,33.912324
11301,8,0.188302
11302,8,34.755071
11303,8,34.484064
11304,8,33.873234
11305,8,34.078851
11306,8,30.364551
11307,8,75.903543
11308,8,33.667752
11309,8,187.027410
11310,8,33.861171
11311,8,163.154727
11312,8,71.792571
11313,8,33.761831
11314,8,33.576545
11315,8,34.827639
11316,8,34.456047
11317,8,36.706449
11318,8,33.508842
11319,8,34.194325
11320,8,34.235951
11321,8,34.051404
11322,8,36.075714
11323,8,33.721172
11324,8,34.087003
11325,8,33.840740
11326,8,0.193125
11327,8,1800.291127
11328,8,33.466444
11329,8,0.191692
11330,8,34.119769
11331,8,34.761000
11332,8,33.752795
11333,8,34.081595
11334,8,33.995924
11335,8,33.254045
11336,8,33.370635
11337,8,36.697804
11338,8,34.683768
11339,8,33.683863
11340,8,0.186015
11341,8,33.248298
11342,8,34.233524
11343,8,22.701213
11344,8,34.359094
11345,8,33.673666
11346,8,33.597577
11347,8,33.345407
11348,8,34.361270
11349,8,34.473134
11350,8,0.192561
11351,8,33.557707
11352,8,34.078296
11353,8,33.751367
11354,8,34.290289
11355,8,33.951505
11356,8,34.101232
11357,8,34.596575
11358,8,0.535173
11359,8,33.419699
11360,8,33.880482
11361,8,33.875171
11362,8,0.206375
11363,8,34.014284
11364,8,0.185888
11365,8,6.193695
11366,8,75.045148
11367,8,92.454333
11368,8,34.729856
11369,8,0.193748
11370,8,34.203420
11371,8,33.014872
11372,8,33.025275
11373,8,34.646112
11374,8,33.940949
11375,8,33.350789
11376,8,35.982413
11377,8,33.852407
11378,8,34.035374
11379,8,34.079168
11380,8,1800.557759
11381,8,35.099328
11382,8,34.942543
11383,8,33.647447
11384,8,33.622383
11385,8,33.468317
11386,8,33.990755
11387,8,0.264056
11388,8,34.329868
11389,8,34.223442
11390,8,85.853432
11391,8,33.566502
11392,8,3.412328
11393,8,0.186599
11394,8,34.215493
11395,8,34.142963
11396,8,35.725615
11397,8,34.747153
11398,8,35.626301
11399,8,34.108933
11400,8,33.894025
11401,8,34.340799
11402,8,35.130682
11403,8,34.081102
11404,8,34.673933
11405,8,34.140562
11406,8,33.938911
11407,8,39.802059
11408,8,33.682780
11409,8,35.273470
11410,8,33.705919
11411,8,34.232083
11412,8,33.548144
11413,8,34.848501
11414,8,33.128299
11415,8,33.674254
11416,8,33.616164
11417,8,34.079182
11418,8,34.418855
11419,8,34.687888
11420,8,33.798546
11421,8,0.187517
11422,8,33.529957
11423,8,33.486683
11424,8,33.524679
11425,8,34.274521
11426,8,33.689931
11427,8,34.002628
11428,8,34.627276
11429,8,34.326886
11430,8,33.505112
11431,8,34.671255
11432,8,32.922390
11433,8,36.346840
11434,8,33.898149
11435,8,33.898095
11436,8,0.140104
11437,8,22.987989
11438,8,34.283603
11439,8,0.165258
11440,8,34.794399
11441,8,33.358241
11442,8,33.778440
11443,8,33.197251
11444,8,34.374615
11445,8,33.055741
11446,8,33.409094
11447,8,33.735125
11448,8,33.884253
11449,8,37.149193
11450,8,33.938248
11451,8,33.863793
11452,8,0.439333
11453,8,33.378149
11454,8,34.287408
11455,8,36.270363
11456,8,34.070289
11457,8,33.417534
11458,8,412.387908
11459,8,468.448787
11460,8,35.616136
11461,8,34.131840
11462,8,34.109428
11463,8,33.214050
11464,8,33.731863
11465,8,36.461145
11466,8,34.172220
11467,8,35.536044
11468,8,35.528574
11469,8,33.982756
11470,8,136.517056
11471,8,36.861583
11472,8,34.093439
11473,8,33.376376
11474,8,33.518787
11475,8,35.800444
11476,8,80.994618
11477,8,0.249389
11478,8,33.834064
11479,8,35.141151
11480,8,33.501566
11481,8,34.014544
11482,8,33.763484
11483,8,86.250261
11484,8,0.295266
11485,8,5.894233
11486,8,33.385012
11487,8,35.577172
11488,8,1802.550531
11489,8,3.591085
11490,8,38.999488
11491,8,49.271854
11492,8,33.462276
11493,8,33.786626
11494,8,33.903388
11495,8,33.190605
11496,8,0.184297
11497,8,33.951149
11498,8,33.197838
11499,8,36.313716
11500,8,34.929351
11501,8,34.955364
11502,8,33.571823
11503,8,34.929541
11504,8,258.815080
11505,8,33.819142
11506,8,33.828599
11507,8,34.016465
11508,8,34.108546
11509,8,3511.122142
11510,8,34.885521
11511,8,34.796735
11512,8,33.901710
11513,8,30.783962
11514,8,0.223620
11515,8,37.341101
11516,8,33.060359
11517,8,34.366952
11518,8,34.908169
11519,8,34.918997
11520,8,33.885572
11521,8,84.438656
11522,8,34.932828
11523,8,35.280863
11524,8,0.180444
11525,8,34.556957
11526,8,33.314813
11527,8,34.028302
11528,8,33.764264
11529,8,34.053970
11530,8,34.415208
11531,8,34.344829
11532,8,36.092939
11533,8,33.395594
11534,8,35.466415
11535,8,33.754365
11536,8,36.154558
11537,8,34.369073
11538,8,73.241874
11539,8,34.107789
11540,8,35.742402
11541,8,90.042314
11542,8,38.353782
11543,8,34.350630
11544,8,33.560373
11545,8,34.732942
11546,8,56.796830
11547,8,33.934359
11548,8,35.977730
11549,8,3.498417
11550,8,33.708186
11551,8,0.200591
11552,8,35.235302
11553,8,35.077958
11554,8,33.930126
11555,8,33.478148
11556,8,34.042840
11557,8,36.872842
11558,8,33.979865
11559,8,33.274323
11560,8,34.371130
11561,8,34.589812
11562,8,35.039808
11563,8,33.248851
11564,8,32.864001
11565,8,34.471191
11566,8,33.660162
11567,8,33.612574
11568,8,34.062756
11569,8,34.204371
11570,8,72.334503
11571,8,34.387374
11572,8,35.079028
11573,8,34.341708
11574,8,33.974764
11575,8,33.918144
11576,8,40.534834
11577,8,0.439663
11578,8,37.758341
11579,8,33.680074
11580,8,34.821995
11581,8,33.753967
11582,8,34.020788
11583,8,32.681368
11584,8,33.646394
11585,8,34.111553
11586,8,0.248354
11587,8,33.747594
11588,8,33.780376
11589,8,33.887250
11590,8,34.518257
11591,8,34.711690
11592,8,34.001934
11593,8,34.287028
11594,8,34.101294
11595,8,86.121395
11596,8,33.511381
11597,8,34.443214
11598,8,33.729037
11599,8,3625.992229
11600,8,0.137161
11601,8,0.214059
11602,8,98.093685
11603,8,0.167996
11604,8,35.583648
11605,8,34.048585
11606,8,34.018983
11607,8,35.210535
11608,8,33.508247
11609,8,33.921335
11610,8,36.516104
11611,8,33.075851
11612,8,0.215090
11613,8,34.619546
11614,8,33.990280
11615,8,33.790095
11616,8,34.727101
11617,8,0.190381
11618,8,35.359528
11619,8,43.137792
11620,8,229.361353
11621,8,0.169304
11622,8,35.401574
11623,8,35.214790
11624,8,33.899518
11625,8,34.099362
11626,8,34.003540
11627,8,33.636924
11628,8,36.487895
11629,8,33.600623
11630,8,33.666171
11631,8,35.004225
11632,8,34.581457
11633,8,37.715005
11634,8,437.244598
11635,8,34.387790
11636,8,33.731835
11637,8,36.285998
11638,8,0.383129
11639,8,36.143210
11640,8,34.153891
11641,8,36.808982
11642,8,34.110097
11643,8,33.411750
11644,8,34.374841
11645,8,33.884391
11646,8,34.773421
11647,8,35.305452
11648,8,34.700905
11649,8,34.035655
11650,8,33.819884
11651,8,34.809466
11652,8,34.869479
11653,8,34.023940
11654,8,34.521044
11655,8,34.377254
11656,8,34.863834
11657,8,0.184259
11658,8,223.742548
11659,8,34.262459
11660,8,34.332387
11661,8,33.777141
11662,8,33.878923
11663,8,342.451199
11664,8,34.683211
11665,8,34.537212
11666,8,34.060762
11667,8,33.585389
11668,8,35.294214
11669,8,36.046190
11670,8,0.198723
11671,8,0.190834
11672,8,34.784483
11673,8,40.315829
11674,8,34.257541
11675,8,33.419057
11676,8,33.546927
11677,8,34.495689
11678,8,34.596714
11679,8,33.846958
11680,8,36.217487
11681,8,33.805581
11682,8,34.196109
11683,8,34.384820
11684,8,33.942190
11685,8,36.968902
11686,8,33.972005
11687,8,33.330641
11688,8,35.070780
11689,8,37.314309
11690,8,33.968615
11691,8,34.007398
11692,8,125.634090
11693,8,33.511577
11694,8,36.372217
11695,8,34.640602
11696,8,33.998340
11697,8,33.728934
11698,8,0.405846
11699,8,33.975571
11700,8,33.819161
11701,8,5.614643
11702,8,33.618868
11703,8,33.741595
11704,8,35.943826
11705,8,0.191129
11706,8,33.123445
11707,8,33.938391
11708,8,33.799843
11709,8,33.881988
11710,8,36.804402
11711,8,34.498468
11712,8,26.922126
11713,8,34.643694
11714,8,33.939829
11715,8,33.736761
11716,8,34.294909
11717,8,33.843615
11718,8,33.314262
11719,8,34.108680
11720,8,19.624462
11721,8,33.651553
11722,8,33.695826
11723,8,34.930381
11724,8,34.366317
11725,8,33.834232
11726,8,34.003966
11727,8,3889.455164
11728,8,33.554448
11729,8,33.885237
11730,8,28.432331
11731,8,33.377276
11732,8,0.281764
11733,8,33.972237
11734,8,33.842703
11735,8,0.184987
11736,8,33.033657
11737,8,34.006688
11738,8,33.879807
11739,8,34.564274
11740,8,34.736656
11741,8,33.987724
11742,8,35.068641
11743,8,33.813574
11744,8,0.279976
11745,8,76.994138
11746,8,33.925683
11747,8,0.651355
11748,8,33.851061
11749,8,35.957323
11750,8,33.848645
11751,8,33.946194
11752,8,34.233699
11753,8,34.432958
11754,8,0.199658
11755,8,35.167450
11756,8,33.319714
11757,8,33.734211
11758,8,33.889642
11759,8,33.582051
11760,8,34.192858
11761,8,0.216822
11762,8,90.924057
11763,8,28.712521
11764,8,72.985134
11765,8,34.418922
11766,8,95.025709
11767,8,0.273608
11768,8,34.130203
11769,8,34.456325
11770,8,34.984923
11771,8,34.639332
11772,8,33.644255
11773,8,33.075571
11774,8,33.302767
11775,8,33.877025
11776,8,0.332925
11777,8,34.487057
11778,8,33.876008
11779,8,0.167982
11780,8,34.290784
11781,8,34.189286
11782,8,33.577893
11783,8,34.084477
11784,8,34.533937
11785,8,0.200292
11786,8,37.253490
11787,8,33.265688
11788,8,36.726108
11789,8,34.264385
11790,8,33.871269
11791,8,33.791442
11792,8,34.153679
11793,8,33.482436
11794,8,24.780771
11795,8,1548.212189
11796,8,34.135491
11797,8,33.950854
11798,8,33.468175
11799,8,34.002177
11800,8,34.283804
11801,8,37.292005
11802,8,34.237873
11803,8,34.150830
11804,8,34.332816
11805,8,34.110779
11806,8,106.519325
11807,8,170.399497
11808,8,34.222947
11809,8,36.210453
11810,8,34.846516
11811,8,34.141705
11812,8,34.046666
11813,8,189.873574
11814,8,34.558170
11815,8,33.558287
11816,8,35.411735
11817,8,35.869485
11818,8,34.205093
11819,8,33.567648
11820,8,0.206504
11821,8,33.922670
11822,8,0.190624
11823,8,45.542995
11824,8,33.224913
11825,8,33.896797
11826,8,34.147922
11827,8,0.257520
11828,8,34.112295
11829,8,35.285591
11830,8,35.408827
11831,8,35.382163
11832,8,34.327694
11833,8,33.791137
11834,8,33.515102
11835,8,0.257829
11836,8,34.510084
11837,8,36.979678
11838,8,33.931398
11839,8,33.637921
11840,8,0.273284
11841,8,32.807004
11842,8,34.070215
11843,8,34.577991
11844,8,24.793895
11845,8,0.226114
11846,8,33.784831
11847,8,5.847206
11848,8,33.330581
11849,8,33.838337
11850,8,33.739297
11851,8,33.805968
11852,8,34.111038
11853,8,33.761330
11854,8,34.532610
11855,8,33.568962
11856,8,0.186509
11857,8,0.213433
11858,8,33.559097
11859,8,38.164391
11860,8,33.845564
11861,8,34.411017
11862,8,33.790982
11863,8,33.588807
11864,8,34.313840
11865,8,37.840157
11866,8,33.993742
11867,8,0.184489
11868,8,33.888309
11869,8,164.494696
11870,8,33.972377
11871,8,33.878080
11872,8,32.678537
11873,8,35.292711
11874,8,45.239855
11875,8,34.512057
11876,8,33.957571
11877,8,33.676154
11878,8,35.432199
11879,8,49.515798
11880,8,33.568307
11881,8,36.093567
11882,8,34.005399
11883,8,34.583247
11884,8,34.026919
11885,8,34.263859
11886,8,52.687419
11887,8,0.217240
11888,8,34.814212
11889,8,24.807288
11890,8,36.677468
11891,8,28.646855
11892,8,33.805145
11893,8,33.960438
11894,8,34.549966
11895,8,34.283292
11896,8,34.109970
11897,8,34.177948
11898,8,34.987828
11899,8,0.138455
11900,8,33.388763
11901,8,83.661081
11902,8,34.169977
11903,8,34.229048
11904,8,33.353676
11905,8,33.829501
11906,8,37.386586
11907,8,35.045405
11908,8,33.563049
11909,8,33.510368
11910,8,0.189573
11911,8,35.191437
11912,8,34.642652
11913,8,34.879176
11914,8,33.296328
11915,8,33.849619
11916,8,33.596384
11917,8,37.466056
11918,8,266.855010
11919,8,34.604163
11920,8,33.490934
11921,8,34.464097
11922,8,90.542681
11923,8,33.691164
11924,8,71.983826
11925,8,33.758549
11926,8,34.703010
11927,8,33.800762
11928,8,34.615109
11929,8,33.436677
11930,8,124.451344
11931,8,33.823190
11932,8,35.598239
11933,8,35.259230
11934,8,0.182427
11935,8,32.924606
11936,8,37.245740
11937,8,34.051869
11938,8,28.833239
11939,8,33.858013
11940,8,33.533668
11941,8,33.502203
11942,8,33.985796
11943,8,33.912279
11944,8,34.058922
11945,8,34.086044
11946,8,33.618008
11947,8,0.254544
11948,8,33.290766
11949,8,33.824815
11950,8,0.621021
11951,8,33.542125
11952,8,34.083582
11953,8,34.471005
11954,8,34.352218
11955,8,33.337675
11956,8,35.074962
11957,8,33.799408
11958,8,37.401955
11959,8,34.062947
11960,8,33.325528
11961,8,34.808123
11962,8,36.071340
11963,8,29.113232
11964,8,0.207745
11965,8,34.009672
11966,8,0.189328
11967,8,41.475404
11968,8,0.195149
11969,8,35.540543
11970,8,34.087269
11971,8,0.199890
11972,8,34.134601
11973,8,34.288906
11974,8,33.920895
11975,8,35.410370
11976,8,34.522795
11977,8,44.763619
11978,8,34.726248
11979,8,33.877327
11980,8,34.151706
11981,8,38.383583
11982,8,6.110104
11983,8,166.997405
11984,8,34.549992
11985,8,0.296024
11986,8,34.762332
11987,8,33.737588
11988,8,33.947147
11989,8,35.280410
11990,8,0.274194
11991,8,34.046310
11992,8,34.143581
11993,8,35.476425
11994,8,34.813920
11995,8,34.291819
11996,8,34.655793
11997,8,223.770851
11998,8,34.085629
11999,8,34.479121
12000,8,34.306097
12001,8,35.174878
12002,8,35.026477
12003,8,77.139356
12004,8,33.088561
12005,8,33.104398
12006,8,34.411680
12007,8,34.814495
12008,8,34.414459
12009,8,33.906531
12010,8,34.653963
12011,8,33.495531
12012,8,33.934905
12013,8,34.673743
12014,8,0.201927
12015,8,34.650061
12016,8,35.071108
12017,8,33.509287
12018,8,33.442134
12019,8,33.917160
12020,8,34.434885
12021,8,34.116744
12022,8,33.507144
12023,8,33.171901
12024,8,0.566459
12025,8,34.310340
12026,8,35.614284
12027,8,34.447575
12028,8,34.064954
12029,8,0.210281
12030,8,0.179577
12031,8,35.014528
12032,8,33.737469
12033,8,35.100627
12034,8,33.990248
12035,8,34.235578
12036,8,34.276912
12037,8,35.405455
12038,8,33.768025
12039,8,33.337940
12040,8,34.555583
12041,8,33.485306
12042,8,0.286689
12043,8,34.128557
12044,8,34.219097
12045,8,34.762792
12046,8,34.158406
12047,8,34.389171
12048,8,36.421316
12049,8,35.477289
12050,8,33.405663
12051,8,34.436571
12052,8,84.290074
12053,8,34.514601
12054,8,0.199918
12055,8,0.137155
12056,8,32.560437
12057,8,34.014509
12058,8,0.183761
12059,8,34.201116
12060,8,0.197205
12061,8,34.997412
12062,8,35.019201
12063,8,33.745467
12064,8,0.185786
12065,8,35.360413
12066,8,34.297300
12067,8,32.961671
12068,8,33.180718
12069,8,24.398144
12070,8,33.921662
12071,8,33.677254
12072,8,34.646726
12073,8,33.687585
12074,8,33.934095
12075,8,217.961459
12076,8,34.455547
12077,8,33.951814
12078,8,0.245821
12079,8,34.553390
12080,8,35.070562
12081,8,35.149491
12082,8,34.377741
12083,8,269.569448
12084,8,36.377814
12085,8,34.786152
12086,8,34.635924
12087,8,35.074210
12088,8,35.112675
12089,8,33.930170
12090,8,35.502043
12091,8,0.206839
12092,8,35.314761
12093,8,35.159944
12094,8,0.182445
12095,8,33.318489
12096,8,33.894385
12097,8,34.301442
12098,8,34.488652
12099,8,33.508707
12100,8,33.714667
12101,8,34.263413
12102,8,35.796010
12103,8,35.015291
12104,8,0.183283
12105,8,34.825814
12106,8,33.872237
12107,8,33.583099
12108,8,33.855273
12109,8,34.326770
12110,8,33.931677
12111,8,33.554474
12112,8,34.922011
12113,8,34.221752
12114,8,0.202851
12115,8,33.923557
12116,8,34.238222
12117,8,35.256101
12118,8,34.375624
12119,8,34.636209
12120,8,33.521905
12121,8,33.834107
12122,8,35.433893
12123,8,0.188433
12124,8,35.250628
12125,8,34.167192
12126,8,0.289337
12127,8,33.331932
12128,8,33.802255
12129,8,34.095535
12130,8,35.657777
12131,8,33.832314
12132,8,33.441817
12133,8,34.523606
12134,8,34.002039
12135,8,35.013929
12136,8,34.442056
12137,8,33.375431
12138,8,34.255603
12139,8,35.075680
12140,8,34.097853
12141,8,0.192184
12142,8,34.147257
12143,8,0.190112
12144,8,34.500784
12145,8,38.407138
12146,8,34.537520
12147,8,35.177177
12148,8,207.807010
12149,8,0.216357
12150,8,35.458285
12151,8,35.128624
12152,8,37.289274
12153,8,81.422369
12154,8,37.191296
12155,8,33.894803
12156,8,33.912542
12157,8,34.754983
12158,8,31.471820
12159,8,34.531254
12160,8,35.109260
12161,8,34.178643
12162,8,33.784229
12163,8,33.877696
12164,8,3.364465
12165,8,3.386269
12166,8,34.182937
12167,8,33.764756
12168,8,34.556189
12169,8,0.237361
12170,8,34.887410
12171,8,33.942386
12172,8,124.453719
12173,8,33.287898
12174,8,34.307691
12175,8,33.646131
12176,8,36.478428
12177,8,33.560333
12178,9,221.403805
12179,9,250.696538
12180,9,233.081800
12181,9,225.993376
12182,9,222.855372
12183,9,226.655636
12184,9,230.654461
12185,9,228.077278
12186,9,224.925774
12187,9,227.691103
12188,9,226.830227
12189,9,19.044320
12190,9,0.183232
12191,9,234.299426
12192,9,21.095485
12193,9,235.765073
12194,9,232.476308
12195,9,224.863669
12196,9,225.250436
12197,9,470.042910
12198,9,224.770513
12199,9,231.892742
12200,9,226.012745
12201,9,236.553680
12202,9,224.552149
12203,9,274.588475
12204,9,225.252194
12205,9,235.423304
12206,9,225.963095
12207,9,229.961433
12208,9,221.968966
12209,9,31.703697
12210,9,0.159315
12211,9,224.289636
12212,9,232.271428
12213,9,225.671721
12214,9,229.550827
12215,9,19.316934
12216,9,223.995017
12217,9,239.087722
12218,9,226.953384
12219,9,226.662226
12220,9,230.953746
12221,9,232.106467
12222,9,224.443055
12223,9,234.868841
12224,9,228.063623
12225,9,228.603016
12226,9,226.728519
12227,9,225.510822
12228,9,227.859965
12229,9,250.864777
12230,9,246.523073
12231,9,222.684721
12232,9,238.467555
12233,9,231.576107
12234,9,30.002140
12235,9,222.204558
12236,9,227.354440
12237,9,1803.208389
12238,9,224.541354
12239,9,228.738806
12240,9,224.271061
12241,9,556.505376
12242,9,229.799967
12243,9,875.717659
12244,9,231.611789
12245,9,225.478405
12246,9,226.948555
12247,9,226.075640
12248,9,181.794866
12249,9,5.328210
12250,9,0.341041
12251,9,225.431102
12252,9,229.006575
12253,9,225.677955
12254,9,227.940947
12255,9,236.118691
12256,9,233.998113
12257,9,248.051793
12258,9,226.662408
12259,9,228.678955
12260,9,243.486365
12261,9,227.181888
12262,9,42.323021
12263,9,221.573795
12264,9,234.793878
12265,9,225.899851
12266,9,227.231060
12267,9,737.849785
12268,9,233.696657
12269,9,0.181698
12270,9,226.000588
12271,9,226.352377
12272,9,19.717657
12273,9,227.586216
12274,9,50.942872
12275,9,223.944570
12276,9,18.759010
12277,9,226.805969
12278,9,232.834431
12279,9,227.214703
12280,9,231.303570
12281,9,232.979949
12282,9,41.883300
12283,9,0.311265
12284,9,0.158153
12285,9,236.375811
12286,9,217.346964
12287,9,235.070622
12288,9,225.806422
12289,9,29.464709
12290,9,224.384161
12291,9,2294.113753
12292,9,62.965277
12293,9,223.134081
12294,9,618.170942
12295,9,5.655461
12296,9,493.271871
12297,9,234.013159
12298,9,534.210837
12299,9,225.706817
12300,9,237.473587
12301,9,228.381180
12302,9,225.950529
12303,9,231.136121
12304,9,19.119973
12305,9,227.594759
12306,9,226.423937
12307,9,225.986858
12308,9,237.994475
12309,9,227.614162
12310,9,232.813948
12311,9,224.256493
12312,9,494.819437
12313,9,229.251638
12314,9,225.561534
12315,9,262.327880
12316,9,232.036098
12317,9,229.321238
12318,9,227.361671
12319,9,229.464911
12320,9,222.871106
12321,9,498.241299
12322,9,229.342545
12323,9,228.849081
12324,9,226.515591
12325,9,222.737087
12326,9,0.544337
12327,9,222.681727
12328,9,230.931516
12329,9,232.381654
12330,9,230.095069
12331,9,291.138748
12332,9,227.264358
12333,9,230.444482
12334,9,222.809509
12335,9,230.656077
12336,9,216.173178
12337,9,234.354181
12338,9,230.236961
12339,9,0.155570
12340,9,421.792077
12341,9,226.797403
12342,9,229.025657
12343,9,222.041609
12344,9,226.810916
12345,9,227.684183
12346,9,247.182435
12347,9,37.162130
12348,9,228.911470
12349,9,240.654075
12350,9,223.980745
12351,9,222.899410
12352,9,64.988158
12353,9,224.762005
12354,9,224.834846
12355,9,2.956822
12356,9,228.740877
12357,9,228.028107
12358,9,225.177857
12359,9,229.412481
12360,9,26.438996
12361,9,143.627353
12362,9,228.824811
12363,9,228.997446
12364,9,226.353188
12365,9,53.773218
12366,9,222.501335
12367,9,13.628033
12368,9,240.376520
12369,9,226.756560
12370,9,225.685432
12371,9,226.890422
12372,9,0.159723
12373,9,235.174242
12374,9,225.509934
12375,9,227.364785
12376,9,215.920898
12377,9,228.516441
12378,9,222.754102
12379,9,224.302069
12380,9,0.198506
12381,9,225.210412
12382,9,231.678138
12383,9,224.525346
12384,9,227.412346
12385,9,224.910347
12386,9,243.055616
12387,9,229.554885
12388,9,224.818411
12389,9,0.685931
12390,9,227.300538
12391,9,212.606292
12392,9,242.963480
12393,9,18.585598
12394,9,1.018141
12395,9,232.858436
12396,9,229.511556
12397,9,905.549130
12398,9,231.277230
12399,9,227.388826
12400,9,224.589918
12401,9,230.176619
12402,9,227.141154
12403,9,227.562167
12404,9,29.707542
12405,9,229.486085
12406,9,224.518113
12407,9,136.666911
12408,9,224.713745
12409,9,229.972441
12410,9,226.957665
12411,9,227.021868
12412,9,231.940302
12413,9,18.796353
12414,9,232.771015
12415,9,235.443538
12416,9,224.827926
12417,9,226.645160
12418,9,224.590372
12419,9,232.382498
12420,9,227.021336
12421,9,228.148014
12422,9,575.427957
12423,9,224.091409
12424,9,230.143330
12425,9,226.085898
12426,9,249.779452
12427,9,231.486415
12428,9,235.866334
12429,9,222.227467
12430,9,210.854667
12431,9,237.526390
12432,9,225.393312
12433,9,217.922158
12434,9,229.154802
12435,9,231.136486
12436,9,574.372491
12437,9,223.835123
12438,9,221.121882
12439,9,0.624811
12440,9,226.003957
12441,9,245.407056
12442,9,232.602152
12443,9,229.264876
12444,9,228.773734
12445,9,224.096969
12446,9,228.271913
12447,9,224.324011
12448,9,229.278316
12449,9,224.621101
12450,9,221.916091
12451,9,224.226897
12452,9,244.622681
12453,9,0.579865
12454,9,225.573992
12455,9,570.951496
12456,9,222.638712
12457,9,127.561776
12458,9,225.847002
12459,9,228.650102
12460,9,0.154531
12461,9,225.227197
12462,9,256.719428
12463,9,233.143957
12464,9,229.855884
12465,9,223.816228
12466,9,232.352911
12467,9,219.069153
12468,9,240.693840
12469,9,231.780664
12470,9,18.554129
12471,9,215.563752
12472,9,232.343113
12473,9,7.324258
