txid worth
0x251190b172f73b208c93a65dd6a19449e00dc0a4c946a71e4433ad37d693d343 1.026255
0x7c7349f668c89b53d8cdd51e0639c10bb2bb4d00d2d39e6e9ece2c93dda2bc8e 1.026239
0x580f1e55b2d6ccb3a987c85e9bf44e94a122fdaf5469f7b9fd8bf7f32bb860a0 1.026223
0xebb072bdc048ce037ffec103b02f1c3793673224563db754a1849c8379803ae1 1.026207
0x9581bc45473b6234e64310849f5a02b3f2c62c58ff217039b503d6d91c8cea4c 1.026203
0x8e753bf5bfa9c9177b54f9fe1a1225a1539c14a9e84e0b9ad5b030ccac185d93 1.026165
0xe5feb0c18e497a9a2bafd584c3b038ac18555e00cbfce609c2e68cd4b4367094 1.026160
0x65cacb9b278832cfdbab7694e2f4d939b901843d00e8e443a5dadef297198fe1 1.026147
0xc1af0f1cbfa349cec46edee6826c9f5282062c441bf2aa15815048bca148a7be 1.026089
0x74fb760cb24af3f62906db5279a603a2fa77cce90537b0a258a2b1f461861255 1.026040
0xed8d363af8f5e8f96b6f4e2c29964c03b78a43b238ef20d20d7e0c181b98e141 1.026028
0xd942c53f2adadc0004cacb823aadebd073e14528f4f55ac10836ce1b81d8ed6e 1.026023
0xad99c0e58c4be6340c8d2f76dced535927c672044fac69177b8ad4b19f193f71 1.026019
0x063b7525e2cbd8ac28a3743e8dca0302018253843de3df7134ab2e19f655f51f 1.026018
0x258b6a346a2a8990afc1240c179c8eb6c651ab0f18457f5a9dabfa3591409d16 1.026000
0x29588a0b1d43639bcc02ae9cef68c4b4adcb23fcfe611d864946f5446eab54f7 1.026000
0x9247c6de11de60afe7ddb9c241356c4e92e95b5a97a57f40743b972c8485b5c4 1.025980
0xa800ac4bce02a361992865bd30b5f6c461a24f510ca742fc58ec2eab8f0346de 1.025974
0x751f9819d592e7a018049ab676af45f1fb0d704c5a690924aabf340c317e2bc9 1.025961
0xfa63286fd7709f2a789f6af0493853934a2a1f534ef972956b0e15d6570fccb6 1.025834
0xdd98f2eeb83152ada5029d967bba60f7012ff2d7d116c4e0cd7c909b223e0833 1.025821
0xd7d14ffe25b985679f7daa09dd169e3b65b9597aa0a0b7e6fe7c4ebb1dfe6a8b 1.025758
0x79570cadc07a3f08df54f795948a7e13780e08665d169ecead1ac1936c5a34e7 1.025751
0x5951ecfee9714033ae252e56ec39811cd074743bf579d3ff36113426df6751f8 1.025660
0x6e48a39e5aa8b009e7c0d1c4f29866ec2275e33a71ec2b6110b95e817d20222f 1.025610
0x7c2543325a2d34a4eccf01c0d93a281b41bbbb9574bc30ab1f3bf1dbe5d10b2d 1.025494
0xb4b1f575bf9c5def21ad6e072e973a23452122267ca749576ab34cecf5a79767 1.025484
0xd74c25b22e1b3d727248eca99f2ae3e9684be4e04a472583412abde02ee3645f 1.025425
0x26ec170a103f88533985f8e7540b1e194152c8b352f528e23961e38136437c3f 1.025418
0x0782989a10138102a235ca64139656f75664d828f372b36972ccffdb136c3024 1.025412
0xff96043fa6ac2f342aca7d53a33f4fb7435bafe6db7e7a2a59e8123a0be7cc6b 1.025388
0x36c1b6fc746dc181b04304f409d30b3ce426c2b6ea7204449add53ad4cd42feb 1.025276
0x771cfcef0200764754ccb5d44fe4b1a85fe8ed35a91078718df1a62f26882732 1.025259
0x0c9c42141d4c6b5402e49f2e488021568837a43ff4a8702d54ed3d403957223c 1.025234
0x2227f1ca7e020e4bf8b631bb3e902fd19267470b1e95545c16a71a66c75c8333 1.025203
0x7d791fc7109f53a564a2e8e6a834cdf0d18a0508945804d1170125403b33e843 1.025181
0xa326df8237768accef3644a715b3bd34b56054080b87697902c83bce241744a1 1.025151
0xcc3bcbe279bf6a71e24f8cfcc9e45f98f3814439714f9049f4d2826b155f805e 1.025121
0x75078f8c6c042b2bd46c6cdad7e5810e173529cc2cc314a8f5ef3365b7ebf586 1.025089
0xde3811da5bad1e63442f76a3f58b0ea09ef6a97605c65173dc91fb82ae498771 1.025078
0x150627221fa48617b180554923f5ac6f7196f2f9f2d4deaba9aa699f7f49e184 1.025058
0xde320838311beb1b1988a1322b882ee6d068956714a76d7cc55a6ce303dc8ad9 1.025056
0xee7f044285362d5ec95132bc54f8d1e16cd6a19e98023800ceda6a55643474bc 1.025000
0x56d3e8b2ac0359fd6d0b07be3b5f843d974ecb9bf803b0e460dc4541ead64d72 1.024961
0x09ca69b65a85e47649f6a934f161343b71c853b061bd238aac17dbbf57b67bfb 1.024934
0x3e2ad97712f3cadc4824ed43766105d96b2e8562b0c83292e26db63cd10493a6 1.024910
0x586122edc7695d1473de849d29085ddfe54cca367c8ca7a840570980bb3b166a 1.024903
0x8bda57ebfba9f87d93fa81cf9b2af5340680189ecbba3c180a81e7d128aa5830 1.024899
0xf304c029b9109f33a6125619f90437150c460a1a85331adcdc91595f969ee6f2 1.024874
0x0a638151234d936f1d2df69a08b2d3d28b2eaf4e06ab4cb1c91dc24130914320 1.024874
0x10e18f5c60a9039dc94b11bbbe12cdf2b52fb49a8ee01fdcf789159de5c648d0 1.024871
0xd0b8b649ebf2c666f61ca5bfc57650a6f3818b11bea3b459e3231075e231bc3e 1.024807
0xc5f0000b0aa11b4a8f58bdf4c7a0c67279acdce5c7bbd57f7a7aa320e04136c9 1.024723
0xae74ed7ad3627d1d7320b3956c17e152defbe71fd2cd973c5457894e7b106fc5 1.024671
0x12eae990982b16b394ee6c29ebf6cf0ce18de4d87cfc645cd64df17f78d0780d 1.024636
0x29af6825fd8b46433d9695aa4246ee70461809cc3a53f34348a795fae4b6df5b 1.024634
0x02574bf32a7dcde9aaad32904b4ed0dd0c49e8e8203c876b32662efaa175ee02 1.024628
0xd21a7fb2321b02b32d863c3369b9dc7bae766bf042cebc4101e43c09fb7385cc 1.024620
0x4e5b54806ad99edf70726034fe269c65ce1354ccce68da5b523dfa263a0b7cd9 1.024507
0x362038cfaac0fceb51af63323fc2f4b8171be6aef13bd8d998058d1ca35581be 1.024490
0xde8176c3f961589a7f260468719495a96343dc630c65defa92d2b1fea31aedce 1.024466
0x0e5768ac0832e0d458a37b568260313fcdb0b03f4d7d8ee2da43bb4594b4a770 1.024382
0x82129e8f0bd7b4161041f7b59e81f1fa04f619b30083f234fe290eeff096ae00 1.024363
0x591ad5228b88f6accafb53618c636be2b834f2411259a2502acb6bb6f6891b6e 1.024357
0x22f93291aa455043d1e730823f65a8e9c612dc146c1ba01d29670d8476ceff9b 1.024350
0x6e179e965540f70eaaf1eec16ac3b863e4af21e37c07ae58d5c781e178c40d90 1.024339
0x2a8b8f25fe987425a43d8b14ec3ece02f085b5344e33c08ec2b604bd3bd1f78a 1.024323
0xf7e92558d49975b18f29723b4dda2f6e73ca0e3e91506a994a22de55dd78f373 1.024309
0xb0d9a188c217a9e30252a9a7add4dc3f8eecff3e731c98eb19c1113ce9019ebb 1.024302
0x2c15113e2fdd8c05000fd45672485152c3e7b09a3063c6d8043cd171be8f7fa8 1.024285
0x21fade39cf1280ed4195c937f3765d8a34ec6324f4c81136fea9b9c544f73611 1.024280
0x9879c2cbc2742fb2ed5ea28eced9f0471ac0df52243ecceb46ccd4e43d1b96b4 1.024221
0xd56aad52f760ea2ad839cd706165a93c89b40ac3636132a3e0637326707f8f99 1.024127
0xdec8bbea406b74b1c6a99ebf7a745a69d9f5f3780b1f740519c6e34d6a333c6f 1.024119
0x0d0cce75ec78b7191a50a4c84d0bd251aac741221f63fc2fa3b964876485694b 1.024087
0x4806f63d74ef712b8eb40913f67be00d78931fc0f1b5351e31e71bf7881e35fe 1.024073
0x276bbaddc12a15c4e80a7a6cff959edf8be2fb806935655c7d365c68252670a0 1.024050
0xb3561180f64bd63986f0021fb8eb6b67ca528502bf65be2ede5fb249990894d4 1.024037
0xaa71353e3bbf2239ab2091d50e8e536493bd0976d35a1cd48e7d26f833dcda78 1.024029
0x7cf5c9451475d1c16b512406f0b94c482912896716c32f23842bf18ae90f423c 1.024011
0xc71a08bb555f31fec208022d6e97b3156745e3099bcb232a3a801bc4e4a2bcdd 1.023998
0x0231d03e509fa7cc5af07f811e86a3657cc0b2d3917c1d63a2dac1e0625a417c 1.023964
0xf0fdd18a71ffd6a1277d7440f7f53ca05841819fbb5a1a9a43936faa62f01d35 1.023941
0x020ba354dabe9c6238e8bbf0fc2121a3aecf6e28ee1c82774cc245ba616a2740 1.023918
0x74270e6278595a9c0f4be59b01be9bae7b5cee054414e94ca6c6711593af4dd1 1.023883
0xe0a390479d385ac4ded707a2c003cabc4451ccf05f6bf2a747b959406dd8032f 1.023863
0xe312b90b2a19cca4536eb3013471200132c50528e4dd84a8b422047da95f82c7 1.023820
0x1db80ecfdfb15e6d9dec06bd20b0183dd01b0e9ce90bc3c83bcdddfc3f36eb49 1.023802
0x60fbbed992b0fd841b75b5c55c5ef5c7bec30af2d398a94bd99bd8ced500a6cd 1.023767
0x7e59495921f60dc1fc4dea987c3232b2e3d506585515735be7ce5d35ff1a4e06 1.023745
0xd4ad50820c021fb28549e0743714e7721a00911d2481dad17146058d72f86d81 1.023652
0x9b620a5463f639f333389f45ad9fba0159b6fdcd3c41c71273279088f532490d 1.023641
0xfb64796eb4e0fd9ffd626ad617e8cc2eafa4ad9050a45c027ddba922235d16bf 1.023596
0x6cef176d90894ae01805fe3715c9ce29babe719b085481c328c6bf8e741a2a5f 1.023576
0x2e7c2f14140d63b3cab9050cca62193f3ec06a42c71e633d6de04bf521149635 1.023548
0xf206b2d3b49aecb9870e65f0e1ffaa0576cdad6fca60590ba4f95d54f7cb3a39 1.023529
0x93c227a87098f66d6905187943ce4491a5cc5b2f077bc27a0b52a36596782f37 1.023491
0x2bda282241f8481f1d6f228cbea68e76b766adf0c524ccfb541ce04eda5eb9d8 1.023442
0x9f9772dddabae1b2ec403f1b5f4ac5f2f054fd0aa52592da0d47fb80071008c2 1.023343
0x505da806931a6048405d5aee024e1c7f53fa65ac32f242e633d8388b350dd5fc 1.023308
0x3d14c20d5c86e0f124c1ec3f70dd22ca3e9fa2a7c6c1a3740e75c20ede77d9d3 1.023292
0xacb324685dab5ea914debf388b5d4a3afd9e46bdb34a40f3fc762c9e877dc7a4 1.023248
0x2e8f29eba7daf5591bf9ed13ff54f21b689022d22b787a92452ae21c8a3da96a 1.023244
0x3cda6ac1375eb995f67451c9e06c4569ae40bc50f7e03abf43618076ca218de5 1.023236
0x84414f63f0af2ccf26ac07b5838cc0d78cfa42495f15a473a0594d05ebb0f4c1 1.023226
0x43ed3b55405bc7c7c8105b17eee0b87ba7e99cf4f364ccbca7a3c20a28904cd4 1.023166
0xeb0ce67acd7cf6135791b41210f4d60060dbc7e7e3f2f98aee031ca0caf14bab 1.023154
0x20a56490f55ec2e3de4bf1f071aee600754749d1f4fe5c13c05c7856b6dd18a5 1.023101
0x7eed25acdf90b33ec500167838efed54f0fd0c998897bf68f07e3b118b62d7e3 1.023048
0x5cee052365e7f5c19d526c24e3770ce65dc6dfc2aaa9e9249490ab76ed714d0a 1.023024
0x355989435e1058aceed2e96f2d670d661b41ece715fbab8ccf1ad337d1574ac7 1.023001
0xdc0fd562da432b69f14fc1c04f94f2159eb01973c64a37c9aaf28eeefdb67518 1.022898
0xc0bf4689ee80fc105c92afc215ccdba8f8d96df079f77254ee11ec4791e6d66e 1.022880
0x98ad21b148a8b2e1b4f3bb37ce677d6734f314da5b5a0d1e96cd0836e56b26be 1.022845
0xfbecdf74907fc70d2925d7676821a25860f23a75db796f5879de9c0fdc193bc9 1.022755
0x8f5c4642e5ca8412da22bed80d02e96dedebbd175ec64cbad8e2bbc7206d08ed 1.022724
0xb960e1244cad58258b540aa6f3dd08a67382a842dcbeb7569345dbbdc21d5d93 1.022699
0x5087f2ef3722a9d559f768bd05db0a4efd9b851a84f006345ec4be318e18391e 1.022690
0x814e3c0ac655ce133a6e1443a38ce60ce6e3b6e729d63c31bf6d24b3751936bc 1.022688
0x25844359ac0b2ac63b8203c53a1398b35139bf0782d560a98c8da731271fe902 1.022645
0x900c6f49668ff0330fc2b01229f047c42dafd1b096aa9bfe4ef0d61e18b9076b 1.022497
0x13611dda025b5370686f68a391804444903a729451ed0d14d46223acadbaa76f 1.022467
0x92123fc9326fe32406ef8a3e52edeb80ba095f31ee77a31d8aa9260408b697f1 1.022396
0xf6c4336fb3c2c121a9fb0ebe1e182f70192a2ba44604797f011aa95fac3ad9ef 1.022393
0xa4a322c136d6b8d57065157730243f77f8c633690a333f2f873197e99144fdfa 1.022386
0x549b606bcb1fca54066937fd978e2ed08512931855d3153bd76b930781278442 1.022330
0x7637dee90a09269d692902c97b60acd484a59986c9acc00536ff738e61499826 1.022321
0xf2176061e88c3976e07b548c8adde1890cb0c3839947afb535c8bd301788a0bc 1.022320
0x1f9849413c1628aaff2a7ec490728e93eae964c018975b81253769e63c13e4c2 1.022297
0xfa2ada0f80077f1e771cca585fe2268877814d3eee6b75fc3f3897c3d0f6e00f 1.022281
0xb6c0f65af253fa6e45175902d6e6e1f6605ad6fcc69734658a547b76c47a0c57 1.022230
0x3ee7376899b494061e6694cf1c6fb605024d68b24790ac4b8bef6627cc395277 1.022197
0xb5f758af201833e501cbc29fd9b6dfaf9e1d1b5acf70c3af91ec61c5d108b8b4 1.022166
0x41a0059a90c9e18ee6f184f77c93372fb5dc4ce3d9e7b42ced531c827e4883e9 1.022101
0x7b2592cd18828c4ee2bbe1bf039b5dc456ed0510f56b942bec11335b9e05503a 1.022010
0x3dc4056c606ca82d6d387338deacfb931b22bb9072eac4a3763bd249098837ac 1.021963
0xbc90e675da3990cb35addb651fe4061f1be1c6b8f703d51acd85bbfd2e0616f8 1.021924
0x941411710c1befd6c271be0ec109ee57b25f1f6a9e29a80009dbaca32807574d 1.021875
0x36881d71b05bbfd4d0345f0b6126f750eb69b877289ea8f9370b88f522c4444e 1.021869
0xc70c436182be607d82503e8df1092c0e027cdffa2f316414bded55c9496ffb0b 1.021778
0xbb6eb37be1cc26b062e2a2e0ebc4fa034c294131e7d7df1cc85935e7571d2b14 1.021745
0xce23c1b7087afa163abb6de54e95380f7b81c655043b22cb95cc1b58c1c9e907 1.021628
0xe6133bdc4919809e3a0a7319cb65a884938adc1705d2034ef24dded56d29bf86 1.021590
0x10369ff7721e9b35cbb1a439eae7b5eab3f805563d773b31767aaab49ae1c900 1.021585
0x5046730a830c55ee728ff9a4253abfbbfc474cc203795af641319ff053d5cf16 1.021556
0x6e58444554e44e3644f91b2bd559588fe0398241ea14fc634dddd1f0f6f8f712 1.021552
0xf256cae2b3bbee76ccd22b40bf9eac6737a101bb03051c1bf973b0a8cfea33bd 1.021488
0x1287c9275e4f540086a7b0a30ef34418f409b8538f7b54027a01bd9e300d3400 1.021456
0x7d4377a2a7c36912cf8b3b6d384b3e3e894e310966f0429f95bc33904a6b7d27 1.021407
0x285b07a176283f07f7eb35ecf7ad558e1e0cb14669385f1ddeea8b622252d67c 1.021404
0x85064659ab5407e1c6f8a89142e99549ae30d2685ca66ab88c89690f95c0c3af 1.021378
0x4b18708a33d7573dbefd2ca0317ddf7f284b672f3560b0cd6ccd3bbd6639a2e3 1.021355
0x7c7c71af4830ec58c4e4c3eec9f1e606701090ae09b48ef447dac0792d30a636 1.021340
0x9ab6f1eefceb2dff7b5eaf0dd6a3fb3b199f37d758482044a74d3ce368520790 1.021273
0xdfb4a9f48894642507c9f5ecad7f5b9d47dac110a311e4a1c8b99b5d1aa10830 1.021232
0x11c808f324102c61869e01246dcbf43afeb399291e762aa079e5c66610bba543 1.021229
0xde6ff7394c51e90359e0a88c5c6d08624627dd5639790ad92c6f3ef76943e16a 1.021194
0x524b0dc08a902ad54b8f178fe3cee9b2eabc45c87cea8ddfd4948124321bdb84 1.021127
0x2ea2e4b80b5cf8474543b927444b278ef1c5fed8bc6d62dc6e89280e2c2e1983 1.021123
0xbc9cbd13cad8f44d7a23330c8194dddaa9591c4f80e88cbd67442a7dfa09fa9e 1.021109
0xb3b8174a216431edec8a95f3d015fa6bf851953651af319935d0e69c1f39faad 1.021039
0xb32b62ecbc37097a02e2388fbeba5a97c2d928c6632ab7a506b0db14a78a146d 1.021034
0x98e3cc9dd00176b7161bec542b3a4445f5e943e95100ceadd3bfac6fbd99df86 1.020896
0xccda1ba912df222ef3868715fefdc9ef21c80d09e4614d766e1398dc2319f494 1.020844
0x325f9e9b65c346c309503bbee947d921c1ecdcadf3056cd36e2cacc84d8acbf6 1.020835
0xda3e4f1275d41915bd1d2a78dabf800ef6af8ac927afb7d64a168f442707e9c1 1.020796
0xd05d08f3a91d3ce8caa01b68a4b7ed4bffb8e5ef8b67400b149392139096a73e 1.020726
0x4136bb815ab554d8843ee9c5415b3dc2cf20b1e78d9bf859d85b5fcff9bd8907 1.020699
0xebb4d8798601d18ca07a6543e87b81b3a3ad652d12d32e339ddbe81897f1687e 1.020689
0x6086cce0d6ddbdf63f475cbbb706566450edfcb0b3a7a8f0eb77c936d7d52ed7 1.020666
0x78cc744bafe1f3ff93cd64727088ef43e558b3866b7351b94aa33bcf9b92c058 1.020635
0x55d1ae54ff97c760e456ac7e44f2b4e486222d01900dbd3a28b09f09cd22a024 1.020621
0xe5cc7ef4288f5c6c32b974e3d285d6ca090eeb4d35f8c0f9bdeb8808d10c5cdc 1.020584
0x8fbf78c086902098331cb526ad8ee70c38ebc3270617691760460e5d2497f20c 1.020581
0xc6a8b95c772a2a2dfa28308967834aa9ebfc7d10327f39fb1081094e5867edaf 1.020563
0x707d7ed96e053fc8032b6f1abd5d7999163a0f9a9cbaa8da42937a486b914823 1.020555
0x4a1aa7084550090f8a2ae27878d16f286f5caf8d0cbf6ba1d3b38d4d24ffb5d2 1.020535
0x34f6576509b115bff7462ce9c24c2011a7ef12b5142af13211ec014727069dee 1.020499
0x70a13412df9bbad5ad57fbd1374219b1980599933382fde48193e5081614e621 1.020459
0x6703c40c642cbfd248ab300aaf072ab2c4de91eb058d99ba4d7a68da392d92c2 1.020430
0x82a271aa7481441d64cb20bce80b7f60475d910fd67c924bee113d62f7a64032 1.020396
0xa5918b4987a00c7ed00a38e001a94bbca46175bdc64ce8e8c9d2971ea47885c5 1.020335
0x89152b0c13870563ba8f958e64213b641c79b4c034079ed97530dd9b5ae049e0 1.020310
0xa41001cb0b7aa4866c399104e8117af4b17e5c58b5ca25a3cd651e2bf2a3b7e2 1.020272
0x0e0385d9980941749f5392be588feeab182a59404fb0e179aa86ace98cf748be 1.020257
0xdf1cb844908a9bf6320554994a0816c87122bfcdb9fa152b2a83e4cd41c87b56 1.020239
0xb51d495bdd9f7a950621c559d4b09abfa73bd38b103591ffa651b86b51148f8e 1.020224
0x18d8390a2b4f76344ce3bc1b5b6a9a2635755a289dd1c3a46bbfef36364115e8 1.020201
0x8e8c7b2f7f4e1b343d5e86507fbc1d31656374cf7e0ccff530faf2cf5e1ed19a 1.020120
0xbee9402fed93b06f954d06f55e43090d5a9669c1c9a979d4f87299cefd1a3f09 1.020092
0x3b0903168352f147839ee4dc1172c23a1d84e9367031d4d371b0816199a5a29f 1.020042
0x4e5fe8df52260313ec5e4fc836e5aa2b3e51d03b956a84deb266b302933a8c2f 1.020021
0xa7ba5dd062d50343ce8f19b0b552673cbbbf2a578d122983f4f39a979dbb8f05 1.020000
0x592cbb89352465354d3f2b76ff4fa261eed291af9ad459df160e995db36b0c26 1.020000
0x9c45ae77dbe88a85ec68dc9ae065b33ededf0a5604faf64a4787b4720a707ea0 1.020000
0x7f9b9bd98d9f7ab5a04c0707f7e436472513a2bd8dbd8bb5e7210f5c30ab1f24 1.020000
0x9cbe07323292911c04b0b355a65c95cb38966803fec543ab60b4252b9226cbd4 1.020000
0x2dd2b92b648b7008ab40d5fd2bee5df7da7f90224f63ba777863a2db388c95ad 1.020000
0x473ebc076700874f6bf814279c2a866efbd2c4327b1235e9c6a60dd62b6ba687 1.020000
0xab9de68480326b8216af8aaa1a8383783c8d75207eed07f3056ae11121f0a8f8 1.020000
0xd2a62f2f6753d4015d4c99440990ddd1ad445d9856f1105e76534d23a0c70f4e 1.020000
0xe27b9fdd27d10164dcc94f857afde1ffb468a9baf335c04371bd587a72434c03 1.020000
0xc6229c5289722260b85183b1cc95bb0d614aecff619a7ff7c841dfb26a7506e7 1.020000
0x9fe4f6da151394d710a208d92ef15a4b7ddab708280188c86795494f83272612 1.019963
0x8875e16352e2f9d4406b224ab30afcf5dd22ab86bf86efcc5fe1e30cad3bc2e1 1.019887
0x556e8537fa419b63f0b1846d02bc67a8bf068329a38c104cfa27c2661fa58c36 1.019759
0x1b32a52ec4c312c1bd27fc46955f3dfb8bb2ca2d83426428177a9e6355441f16 1.019744
0x5ef2c2c32b0ab95fbb9772a5bcc3c850554d70ed4db01acf0336fda13fb3f43b 1.019659
0xcac89cd0838232b9bf09ecc65ff82db89feae05b77bdf797b3babd5fd5c44784 1.019655
0xe3e7464e186de44a1d7fc36eec604aa542d1746d7304202f4186ffea45006e20 1.019649
0xc3957e0bccde62ad3b0b9d34e83497ca0796b7d4b8488cf91ce547119a48f15b 1.019643
0xe4b00912c75149d9190819c477aef8ed84f37a6fb7e344c2ab536d7daaa8ca5d 1.019635
0xb52033e5cac6852beb5acd076755662d1d780e2180b6b97555bb1a85e11030d4 1.019627
0x1a060bd0c997533ffea18306267e2d4e6a6c1dc607e2c284cdb89d4ff5a0296b 1.019625
0x6d167162de13a8e9a91131a6ca918e0e1aebdf9e37b2d99f658773752f299d19 1.019610
0xe6e36d7b20d2a5d1b09cd21978cf9a7673f9f90c269b5267ae68b91e728add94 1.019591
0xb226958b9817df4892afbfaff4bdacb1ec0809af8d17aea2812288549159e6a6 1.019572
0x5e1c7e28f52fdbf53ca05c25b15c1ac3a89b25273127dc28ce4f299bfccce0f6 1.019555
0xd0562e8bd20aa56972b7e9b4a5cb15a1510ac206fe255f1803a5c9b9bd335e85 1.019522
0x1c20934008e79cd58763d9c5007b8ad8d941c0ff4a3388346057f1593ed665e5 1.019522
0x0021d289fb130bd98f3e1c94d27717272392231c0d0648571bee7bd0cc431028 1.019471
0x65e476d653b841acfb3f61e90ac49444899d96580991e6515befbec960eceff3 1.019442
0xebe496d941fad63fee4a82145bdeed527a3f01560cbf2a5a4ab8632dd6d919d9 1.019410
0x57e205a04615ce70c72eb1c32b06329b91b05f36dc7e2eb5f3e443ba06572061 1.019398
0x9acdbbb55ee399cce33f9c2f73e358d6f3680d1561f3b70ba584291eafa85362 1.019390
0xa8deb03c1a31c58bba1a90556110fd82d5af7ccb09e58f9c524c52eab199978a 1.019373
0x138a920f0006beb940289183837fbbd39fb62aa9a1ca143e76cf3bcb5ffa661e 1.019363
0xb0fb1d003a2e3c406a952757d8b408e9d0e1d7ed71c2e01ecbea6d5b40ec3582 1.019353
0x8343d3ca129da0c40c22d3d558ac48459ba3ffee356423d4ec2fb833af335f1d 1.019348
0x0abc2f159ee6e939e672e7ae747180ba1148260345bc389fface302375007958 1.019334
0xa157b7ef3abef7ce2aa0b02dde4d020359220cba70ea3511be5b6efcda7cca1c 1.019300
0xd22a4391ec3bd720929f2f8065ead2885a35686ee82393b1a3484d52ebcde2f6 1.019289
0xca47f15b01fcd66b4ec94ed44d888764f5b3bede55ea14b9267ef3eb0155681d 1.019278
0xa0f67e4e7ac74638a0ae2747d303df74552372ce54be146a41eab5adb0583a37 1.019267
0x41c34d4d477e50be3fc5ecd7488b91fdaa0a7bb9ec5877378f890f8a85988e42 1.019247
0xd5eabeb9ba74d3061cf298a48dda69891b7e4a531661ba84c09a7aff2bb0885b 1.019233
0xffa99a3fd341a5698b7f717ce397b3fe2a52852bf131992f4508d619c6dd7ab1 1.019226
0xbbc683ab4a619edef78f17881939b84684ed9de6a61763d4a10647185f047478 1.019200
0x9159b9aea97142884fa70d754deeb3e5065f47377443db4d377740b8d0a4fa31 1.019200
0xf3062713dbff5de29228e9fca84630bc53afc0a8e4a67f3ca8197f9864a8b7ed 1.019200
0x72785747176e45728c6b71bfb356117374eaeafd9e5b282f1aff9c0453f90cf2 1.019200
0x6007c9e4ac33ed17b72ca2e128e5d73bbaa39f56f368c2512b893fd52bd5f4a7 1.019200
0xf5ade4be033a08ef2cdef7522f031af27af587b43d8039c152b8a9134caae340 1.019160
0x7c674e049cbc123705b86e9e6dc1a5a736f707cf159f9d9e259e936f6a3d6a13 1.019144
0x7d9bdf362e5b3272870e322315bb950c0095b531a37da56f3f44fb4d6f44a9c2 1.019069
0xe53463cafb054dca13f9c3d2c890c0d32a3644988d1bc1d640de8421d409ca72 1.019054
0xcb3adb4488b480c9f938bcffdc9e7d875f7979466182300a2fd7e5e2b74a7246 1.019014
0x3bfdc1561ac5c21f972fcb4d8b696cd284f72c3db53e8c2053c78b06110691aa 1.019010
0x69249011d090b8f09516d653d92c41f1c5835b9b6c6ac5f41c95a86e4e7a9e33 1.018951
0xaf5e7d3a2ffb406e4ab67b71c135463f4db82b0942ce079ef4c73a01f67877c1 1.018939
0xb8b5f080f2b70292ba2af974e80245bcb5f8103eb5288cec153cae47ce39b799 1.018883
0x75bcb5a39547d51158c9fca89f03fc3f324525bf8f25a05e016db6992975496c 1.018849
0xd3f22ebacffd2a9159f3027f1dd93f003ab307247a4193d19e13b2b28ef7b0c3 1.018813
0x246ff9924ac7960c43edb77acae59069df6093a02289df90657d70ab08bffca0 1.018812
0x50ada82cc1ebff9775be7c6be54140ac717761a2de55c721e4cc9e5879242f25 1.018762
0x795f3325c451ccb1bc0d68934be056c1576487f47e7a0c347527f3b26586269c 1.018725
0x9be60bf03f221f150193165c901b9056bc1fce1b0b182255d2b435d5bed1ca88 1.018711
0x7bc0814ce7e76a0d8cd1c68ab99971bd92a61d5d1911f7d57cfbe92c1bd6bdea 1.018681
0x2b6c30f3cdf7a12ffaf7014f9f0412d042efebd2a50772f489119844f1d94eee 1.018679
0x32b710c9d9c88ebdd1bf64fa26cfddd9921b7c4ab484928cb47dcb25d3413f94 1.018660
0x7cc7c8bffaeedb88b21cf5340e4c8c1b0d474d2fe5cb8dd8220c46e6109935fb 1.018660
0xa025c0fd04b4756cf74f57a5990ab5e6c9f102d6a4a9e7c177c218469a628117 1.018643
0x558926bd7374387ed9cdbf6ceac85269525846f2ad1d2e69b6385820e8273006 1.018643
0x6c6046542557e467a42af730e9c0739a6b9e3f95c255f740456d5bed5e65decc 1.018638
0x1b028ef85c978e2d7161bb63967fb55d9309aa010de4ac748d5f3538273dbd0e 1.018590
0x0cfd77356b16a0f808f1ab870565ffef2d374b6a3a1177fff8bd946c81e132c4 1.018586
0xa453e58607e77401a8edbcbd39267f6d984bf8f63309ff90b550d640e9bc4011 1.018582
0x7bbcb3fd93a0f9a73a058319dbd9b60ce642c56437aa7e87b9a72c192a34e4bb 1.018554
0x06c1ca0e52a9e6d548eb13b5fe2f65897d45f4f637d425b52a97973535cd0f00 1.018550
0xc4a2d006a428dc5c095579a4f8556b3bcfa638f9c9cbc54d412de52966cae5f0 1.018539
0x4579964663389ea123b5566a10d92c9fe1ffcc0927f8b4719aac1e0e8d7d178d 1.018520
0x90a3bf64bafd0618195cdd72beb6c037ad6c52e281563a4fd57028e731cc404d 1.018487
0x33b3937c11d9f702ce92323e73decf504dfdce7c732cd736ef031542d7e8d2e1 1.018475
0xc874d125c38104a9af43bcb67aaff8d32ad32abd29c27eae37679865c7461643 1.018475
0x20c5c82176ccf6e47d5dcb903bad5d73ac8d4ab615c6f4fb8f641512f1e0f0bd 1.018469
0x0004fb0a3a5c3757e5008ece9ad969a049aabf34204cb1eaeb34a3f99dbe9217 1.018363
0xc6a2fc5965a99399347f32b498cd03d8945a8555f752ded2f4f9496cdfbe6415 1.018360
0x57c3b6f592b1dd7e3c526900a2b25508bad59010087b50f496449ead3bcaea35 1.018353
0x18744b9790a31ec6c71c2b7f76ca24502d3b73f37b30e5a2f95f79a85790ba3d 1.018233
